open,high,low,close,volume,return_pct
0.47433695,0.46962982,0.47186697,0.47509903,0.49175185,0.50542957
0.47433695,0.46963015,0.4718674,0.47509885,0.4917525,0.5054293
0.47433683,0.46962878,0.47186682,0.47509834,0.4917521,0.50542927
0.4743369,0.46962935,0.47186697,0.4750985,0.49175194,0.50542945
0.4743365,0.4696297,0.47186762,0.47509784,0.49175295,0.50542897
0.4743363,0.46963,0.47186777,0.47509822,0.49175322,0.50542873
0.4743371,0.4696286,0.4718666,0.4750987,0.4917517,0.50542945
0.47433627,0.46962866,0.4718671,0.47509784,0.4917527,0.50542885
0.47433552,0.4696292,0.47186735,0.4750975,0.49175313,0.50542843
0.47433656,0.46962872,0.471867,0.47509763,0.49175215,0.50542927
0.47433683,0.4696304,0.47186816,0.475098,0.49175343,0.50542897
0.474337,0.4696293,0.4718675,0.47509778,0.4917525,0.50542927
0.47433656,0.46962827,0.4718667,0.47509795,0.49175203,0.5054292
0.47433603,0.46962938,0.47186765,0.4750969,0.4917532,0.50542873
0.47433645,0.46963033,0.47186786,0.4750982,0.49175325,0.50542885
0.47433612,0.46962985,0.47186807,0.47509718,0.49175358,0.5054286
0.47433692,0.46962845,0.4718667,0.47509795,0.4917517,0.5054294
0.47433603,0.46962833,0.47186664,0.47509822,0.49175233,0.5054288
0.4743367,0.46962813,0.47186676,0.4750979,0.49175197,0.50542927
0.47433585,0.4696288,0.47186735,0.47509742,0.49175313,0.5054285
0.4743365,0.46962956,0.47186744,0.47509798,0.4917527,0.505429
0.47433603,0.46962887,0.4718673,0.47509697,0.4917528,0.5054288
0.4743371,0.4696294,0.4718674,0.47509822,0.49175254,0.5054293
0.4743361,0.46962893,0.4718674,0.4750973,0.49175295,0.50542873
0.4743371,0.46962857,0.47186682,0.47509822,0.49175188,0.50542945
0.47433677,0.4696286,0.4718668,0.4750981,0.4917519,0.5054293
0.4743361,0.46962947,0.47186777,0.47509718,0.4917532,0.50542873
0.47433716,0.46962968,0.47186717,0.47509903,0.49175218,0.50542945
0.4743369,0.46962908,0.47186726,0.4750981,0.49175248,0.50542927
0.47433665,0.46962786,0.47186643,0.47509795,0.49175164,0.50542927
0.47433618,0.4696294,0.4718678,0.4750973,0.4917534,0.5054286
0.4743359,0.4696296,0.47186735,0.47509792,0.4917529,0.50542873
0.47433564,0.46962854,0.47186697,0.47509718,0.4917525,0.50542873
0.47433677,0.46962848,0.47186664,0.47509816,0.49175164,0.50542945
0.47433662,0.46962827,0.4718667,0.4750979,0.49175197,0.5054292
0.47433594,0.4696294,0.47186738,0.47509786,0.49175295,0.50542873
0.47433728,0.46962914,0.47186682,0.47509903,0.49175185,0.50542957
0.47433692,0.46962988,0.47186714,0.47509894,0.49175212,0.50542945
0.47433683,0.46962875,0.47186676,0.4750985,0.49175203,0.50542927
0.47433648,0.46962819,0.47186643,0.47509804,0.4917517,0.5054292
0.4743363,0.4696298,0.47186795,0.47509703,0.4917534,0.50542873
0.47433645,0.4696282,0.4718666,0.47509822,0.49175203,0.5054291
0.47433716,0.46962887,0.47186664,0.4750986,0.49175155,0.50542957
0.47433624,0.4696286,0.47186708,0.47509736,0.4917525,0.5054289
0.47433597,0.46962807,0.47186658,0.47509778,0.49175215,0.50542885
0.47433656,0.46962854,0.47186723,0.47509772,0.49175268,0.50542897
0.4743368,0.46962973,0.47186783,0.47509757,0.49175304,0.5054291
0.47433603,0.46962994,0.47186777,0.47509798,0.4917534,0.5054286
0.47433597,0.46962932,0.47186762,0.47509718,0.49175316,0.5054287
0.47433662,0.46962935,0.4718671,0.47509828,0.4917522,0.50542927
0.47433695,0.4696294,0.47186682,0.47509903,0.4917519,0.50542945
0.4743363,0.46962953,0.4718678,0.47509727,0.49175325,0.50542873
0.4743369,0.46962908,0.4718667,0.47509894,0.49175185,0.5054294
0.4743365,0.46962854,0.47186682,0.47509778,0.49175197,0.50542927
0.47433645,0.46962875,0.4718667,0.47509855,0.49175215,0.5054291
0.474336,0.46962732,0.47186616,0.47509757,0.49175167,0.505429
0.47433618,0.46962833,0.47186676,0.4750977,0.4917522,0.5054289
0.47433683,0.46962982,0.47186768,0.47509804,0.49175286,0.5054292
0.4743367,0.4696282,0.47186664,0.47509798,0.49175185,0.5054293
0.47433537,0.4696292,0.47186783,0.47509682,0.49175388,0.50542814
0.47433695,0.46962947,0.4718674,0.4750981,0.4917525,0.5054293
0.47433677,0.46962935,0.4718671,0.47509846,0.49175236,0.5054292
0.47433686,0.46962988,0.47186777,0.47509778,0.4917529,0.5054292
0.47433656,0.46962807,0.47186616,0.47509867,0.49175146,0.5054293
0.474337,0.46962935,0.47186762,0.47509736,0.49175268,0.5054293
0.47433722,0.46962962,0.47186697,0.4750992,0.49175197,0.50542957
0.47433665,0.46962914,0.4718673,0.475098,0.49175265,0.5054291
0.47433755,0.4696294,0.47186697,0.47509885,0.49175167,0.50542974
0.47433683,0.4696282,0.47186705,0.47509742,0.4917523,0.5054292
0.47433704,0.46962908,0.47186682,0.47509843,0.49175185,0.50542945
0.4743369,0.46962968,0.47186732,0.47509843,0.49175233,0.5054293
0.47433633,0.46962804,0.47186652,0.47509795,0.49175197,0.5054291
0.4743371,0.4696309,0.47186804,0.47509855,0.491753,0.50542927
0.47433656,0.46962807,0.47186643,0.47509822,0.49175158,0.5054293
0.47433585,0.46962902,0.4718672,0.47509754,0.4917527,0.50542873
0.4743362,0.4696283,0.4718667,0.47509778,0.49175215,0.505429
0.4743368,0.46963015,0.47186735,0.47509855,0.49175227,0.5054293
0.47433704,0.46962884,0.47186676,0.4750984,0.49175164,0.50542957
0.474337,0.46962947,0.47186708,0.47509876,0.49175224,0.5054293
0.4743365,0.4696299,0.47186762,0.47509813,0.4917529,0.5054291
0.4743367,0.4696301,0.4718679,0.47509748,0.491753,0.5054291
0.47433656,0.46962935,0.47186723,0.475098,0.4917524,0.5054292
0.47433707,0.46962944,0.47186738,0.4750981,0.49175245,0.5054293
0.47433725,0.4696292,0.471867,0.47509837,0.49175185,0.50542957
0.474336,0.46962935,0.47186756,0.4750969,0.491753,0.50542873
0.47433662,0.46962863,0.47186723,0.4750977,0.4917526,0.5054291
0.47433704,0.46962887,0.47186682,0.47509852,0.4917519,0.50542945
0.47433597,0.46962917,0.47186756,0.4750976,0.4917533,0.5054285
0.4743366,0.46962813,0.47186717,0.47509727,0.4917526,0.505429
0.47433662,0.4696292,0.47186768,0.4750977,0.4917531,0.50542885
0.47433597,0.46962866,0.4718673,0.47509724,0.491753,0.5054286
0.4743367,0.46963045,0.47186768,0.47509882,0.49175292,0.5054291
0.47433704,0.46962985,0.47186735,0.47509822,0.49175227,0.50542945
0.47433665,0.46963027,0.47186753,0.47509882,0.49175268,0.5054291
0.47433582,0.46962917,0.4718674,0.47509712,0.4917529,0.50542873
0.47433677,0.4696291,0.47186658,0.47509912,0.49175176,0.5054294
0.4743365,0.4696288,0.47186708,0.47509784,0.49175248,0.50542897
0.47433692,0.46963024,0.47186795,0.47509786,0.491753,0.5054292
0.47433624,0.4696286,0.4718675,0.47509712,0.49175313,0.5054287
0.4743365,0.4696282,0.47186664,0.47509778,0.49175188,0.5054292
0.4743364,0.46962962,0.47186762,0.4750974,0.4917529,0.50542897
0.47433648,0.46962902,0.47186714,0.4750981,0.4917524,0.5054291
0.47433585,0.4696288,0.47186708,0.47509778,0.4917527,0.5054287
0.47433704,0.46962908,0.4718667,0.4750989,0.4917517,0.5054295
0.47433618,0.46962768,0.47186643,0.47509736,0.49175176,0.5054291
0.4743366,0.46962968,0.4718677,0.4750976,0.49175295,0.505429
0.47433743,0.46962905,0.47186655,0.47509924,0.49175143,0.50542974
0.47433648,0.46962848,0.47186685,0.47509778,0.49175215,0.5054291
0.47433645,0.46962824,0.47186682,0.47509778,0.4917522,0.5054291
0.47433656,0.4696301,0.4718673,0.4750986,0.49175233,0.5054292
0.47433618,0.46962795,0.47186643,0.4750978,0.4917518,0.5054291
